"State","Year","Deaths","Death_Rate","Pct_of_Total_Deaths","Multiple_Cause_of_death","log_of_Deaths","log_of_Pct_of_Deaths","log_of_Death_Rate"
"Washington",2015,117,2.1,0,"Methadone",4.76217393479776,0,0.741937344729377
"Washington",2015,64,1.2,0,"Other synthetic narcotics",4.15888308335967,0,0.182321556793955
"Washington",2015,760,13.8,0.2,"All Opioids",6.63331843328038,-1.6094379124341,2.62466859216316
"Virginia",2000,67,1.3,0,"Heroin",4.20469261939097,0,0.262364264467491
"Virginia",2000,108,2,0,"Other opioids",4.68213122712422,0,0.693147180559945
"Virginia",2000,38,0.7,0,"Methadone",3.63758615972639,0,-0.356674943938732
"Virginia",2000,25,0.5,0,"Other synthetic narcotics",3.2188758248682,0,-0.693147180559945
"Virginia",2000,238,4.5,0,"All Opioids",5.47227067367148,0,1.50407739677627
"Virginia",2001,96,1.8,0,"Heroin",4.56434819146784,0,0.587786664902119
"Virginia",2001,146,2.7,0,"Other opioids",4.98360662170834,0,0.993251773010283
"Virginia",2001,73,1.3,0,"Methadone",4.29045944114839,0,0.262364264467491
"Virginia",2001,32,0.6,0,"Other synthetic narcotics",3.46573590279973,0,-0.510825623765991
"Virginia",2001,347,6.4,0,"All Opioids",5.84932477994686,0,1.85629799036563
"Virginia",2002,91,1.6,0,"Heroin",4.51085950651685,0,0.470003629245736
"Virginia",2002,145,2.6,0,"Other opioids",4.97673374242057,0,0.955511445027436
"Virginia",2002,88,1.6,0,"Methadone",4.47733681447821,0,0.470003629245736
"Virginia",2002,49,0.9,0,"Other synthetic narcotics",3.89182029811063,0,-0.105360515657826
"Virginia",2002,373,6.7,0,"All Opioids",5.92157841964382,0,1.90210752639692
"Virginia",2003,94,1.7,0,"Heroin",4.54329478227,0,0.53062825106217
"Virginia",2003,152,2.7,0,"Other opioids",5.02388052084628,0,0.993251773010283
"Virginia",2003,113,2,0,"Methadone",4.72738781871234,0,0.693147180559945
"Virginia",2003,45,0.8,0,"Other synthetic narcotics",3.80666248977032,0,-0.22314355131421
"Virginia",2003,404,7.2,0,"All Opioids",6.00141487796115,0,1.97408102602201
"Virginia",2004,70,1.2,0,"Heroin",4.24849524204936,0,0.182321556793955
"Virginia",2004,178,3.1,0.1,"Other opioids",5.18178355029209,-2.30258509299405,1.1314021114911
"Virginia",2004,115,2,0,"Methadone",4.74493212836325,0,0.693147180559945
"Virginia",2004,63,1.1,0,"Other synthetic narcotics",4.14313472639153,0,0.0953101798043249
"Virginia",2004,426,7.4,0.1,"All Opioids",6.05443934626937,-2.30258509299405,2.00148000021012
"Virginia",2005,63,1.1,0,"Heroin",4.14313472639153,0,0.0953101798043249
"Virginia",2005,166,2.9,0.1,"Other opioids",5.11198778835654,-2.30258509299405,1.06471073699243
"Virginia",2005,121,2.1,0,"Methadone",4.79579054559674,0,0.741937344729377
"Virginia",2005,44,0.8,0,"Other synthetic narcotics",3.78418963391826,0,-0.22314355131421
"Virginia",2005,394,6.9,0.1,"All Opioids",5.97635090929793,-2.30258509299405,1.93152141160321
"Virginia",2006,72,1.2,0,"Heroin",4.27666611901606,0,0.182321556793955
"Virginia",2006,177,3,0.1,"Other opioids",5.17614973257383,-2.30258509299405,1.09861228866811
"Virginia",2006,115,2,0,"Methadone",4.74493212836325,0,0.693147180559945
"Virginia",2006,64,1.1,0,"Other synthetic narcotics",4.15888308335967,0,0.0953101798043249
"Virginia",2006,428,7.3,0.1,"All Opioids",6.0591231955818,-2.30258509299405,1.98787434815435
"Virginia",2007,96,1.6,0,"Heroin",4.56434819146784,0,0.470003629245736
"Virginia",2007,225,3.8,0.1,"Other opioids",5.41610040220442,-2.30258509299405,1.33500106673234
"Virginia",2007,149,2.5,0,"Methadone",5.00394630594546,0,0.916290731874155
"Virginia",2007,68,1.1,0,"Other synthetic narcotics",4.21950770517611,0,0.0953101798043249
"Virginia",2007,538,9,0.1,"All Opioids",6.28785856016178,-2.30258509299405,2.19722457733622
"Virginia",2008,88,1.5,0,"Heroin",4.47733681447821,0,0.405465108108164
"Virginia",2008,220,3.7,0.1,"Other opioids",5.39362754635236,-2.30258509299405,1.30833281965018
"Virginia",2008,141,2.4,0,"Methadone",4.94875989037817,0,0.8754687373539
"Virginia",2008,90,1.5,0,"Other synthetic narcotics",4.49980967033027,0,0.405465108108164
"Virginia",2008,539,9.1,0.1,"All Opioids",6.289715570909,-2.30258509299405,2.2082744135228
"Virginia",2009,106,1.7,0,"Heroin",4.66343909411207,0,0.53062825106217
"Virginia",2009,219,3.6,0.1,"Other opioids",5.3890717298165,-2.30258509299405,1.28093384546206
"Virginia",2009,127,2.1,0,"Methadone",4.84418708645859,0,0.741937344729377
"Virginia",2009,82,1.3,0,"Other synthetic narcotics",4.40671924726425,0,0.262364264467491
"Virginia",2009,534,8.7,0.1,"All Opioids",6.2803958389602,-2.30258509299405,2.16332302566054
"Virginia",2010,45,0.7,0,"Heroin",3.80666248977032,0,-0.356674943938732
"Virginia",2010,201,3.3,0.1,"Other opioids",5.30330490805908,-2.30258509299405,1.19392246847243
"Virginia",2010,108,1.8,0,"Methadone",4.68213122712422,0,0.587786664902119
"Virginia",2010,87,1.4,0,"Other synthetic narcotics",4.46590811865458,0,0.336472236621213
"Virginia",2010,441,7.2,0.1,"All Opioids",6.08904487544685,-2.30258509299405,1.97408102602201
"Virginia",2011,103,1.6,0,"Heroin",4.63472898822964,0,0.470003629245736
"Virginia",2011,316,5.1,0.1,"Other opioids",5.75574221358691,-2.30258509299405,1.62924053973028
"Virginia",2011,155,2.5,0,"Methadone",5.04342511691925,0,0.916290731874155
"Virginia",2011,76,1.2,0,"Other synthetic narcotics",4.33073334028633,0,0.182321556793955
"Virginia",2011,650,10.4,0.1,"All Opioids",6.47697236288968,-2.30258509299405,2.34180580614733
"Virginia",2012,124,2,0,"Heroin",4.82028156560504,0,0.693147180559945
"Virginia",2012,281,4.4,0.1,"Other opioids",5.63835466933375,-2.30258509299405,1.48160454092422
"Virginia",2012,106,1.7,0,"Methadone",4.66343909411207,0,0.53062825106217
"Virginia",2012,90,1.4,0,"Other synthetic narcotics",4.49980967033027,0,0.336472236621213
"Virginia",2012,601,9.5,0.1,"All Opioids",6.39859493453521,-2.30258509299405,2.2512917986065
"Virginia",2013,204,3.2,0.1,"Heroin",5.31811999384422,-2.30258509299405,1.16315080980568
"Virginia",2013,300,4.7,0.1,"Other opioids",5.7037824746562,-2.30258509299405,1.54756250871601
"Virginia",2013,99,1.5,0,"Methadone",4.59511985013459,0,0.405465108108164
"Virginia",2013,123,1.9,0,"Other synthetic narcotics",4.81218435537242,0,0.641853886172395
"Virginia",2013,726,11.3,0.2,"All Opioids",6.5875500148248,-1.6094379124341,2.42480272571829
"Virginia",2014,255,3.9,0.1,"Heroin",5.54126354515843,-2.30258509299405,1.3609765531356
"Virginia",2014,333,5.2,0.1,"Other opioids",5.80814248998044,-2.30258509299405,1.64865862558738
"Virginia",2014,108,1.7,0,"Methadone",4.68213122712422,0,0.53062825106217
"Virginia",2014,175,2.7,0.1,"Other synthetic narcotics",5.16478597392351,-2.30258509299405,0.993251773010283
"Virginia",2014,871,13.5,0.3,"All Opioids",6.7696419768525,-1.20397280432594,2.60268968544438
"Virginia",2015,353,5.4,0.1,"Heroin",5.8664680569333,-2.30258509299405,1.68639895357023
"Virginia",2015,280,4.3,0.1,"Other opioids",5.63478960316925,-2.30258509299405,1.45861502269952
"Virginia",2015,66,1,0,"Methadone",4.18965474202643,0,0
"Virginia",2015,275,4.2,0.1,"Other synthetic narcotics",5.61677109766657,-2.30258509299405,1.43508452528932
"Virginia",2015,974,14.9,0.3,"All Opioids",6.88141130364254,-1.20397280432594,2.70136121295141
"Vermont",2000,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2000,16,NA,0,"Other opioids",2.77258872223978,0,NA
"Vermont",2000,NA,NA,NA,"Methadone",NA,NA,NA
"Vermont",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Vermont",2000,16,0,0,"All Opioids",2.77258872223978,0,0
"Vermont",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2001,24,5.1,0,"Other opioids",3.17805383034795,0,1.62924053973028
"Vermont",2001,NA,NA,NA,"Methadone",NA,NA,NA
"Vermont",2001,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Vermont",2001,24,5.1,0,"All Opioids",3.17805383034795,0,1.62924053973028
"Vermont",2002,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2002,21,4.5,0,"Other opioids",3.04452243772342,0,1.50407739677627
"Vermont",2002,NA,NA,NA,"Methadone",NA,NA,NA
"Vermont",2002,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Vermont",2002,21,4.5,0,"All Opioids",3.04452243772342,0,1.50407739677627
"Vermont",2003,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2003,32,6.7,0,"Other opioids",3.46573590279973,0,1.90210752639692
"Vermont",2003,11,NA,0,"Methadone",2.39789527279837,0,NA
"Vermont",2003,12,NA,0,"Other synthetic narcotics",2.484906649788,0,NA
"Vermont",2003,55,6.7,0,"All Opioids",4.00733318523247,0,1.90210752639692
"Vermont",2004,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2004,27,5.6,0,"Other opioids",3.29583686600433,0,1.7227665977411
"Vermont",2004,NA,NA,NA,"Methadone",NA,NA,NA
"Vermont",2004,11,NA,0,"Other synthetic narcotics",2.39789527279837,0,NA
"Vermont",2004,38,5.6,0,"All Opioids",3.63758615972639,0,1.7227665977411
"Vermont",2005,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2005,23,4.8,0,"Other opioids",3.13549421592915,0,1.56861591791385
"Vermont",2005,19,NA,0,"Methadone",2.94443897916644,0,NA
"Vermont",2005,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Vermont",2005,42,4.8,0,"All Opioids",3.73766961828337,0,1.56861591791385
"Vermont",2006,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2006,24,4.9,0,"Other opioids",3.17805383034795,0,1.58923520511658
"Vermont",2006,26,5.3,0,"Methadone",3.25809653802148,0,1.66770682055808
"Vermont",2006,16,NA,0,"Other synthetic narcotics",2.77258872223978,0,NA
"Vermont",2006,66,10.2,0,"All Opioids",4.18965474202643,0,2.32238772029023
"Vermont",2007,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2007,28,5.7,0,"Other opioids",3.3322045101752,0,1.7404661748405
"Vermont",2007,17,NA,0,"Methadone",2.83321334405622,0,NA
"Vermont",2007,16,NA,0,"Other synthetic narcotics",2.77258872223978,0,NA
"Vermont",2007,61,5.7,0,"All Opioids",4.11087386417331,0,1.7404661748405
"Vermont",2008,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2008,32,6.5,0,"Other opioids",3.46573590279973,0,1.87180217690159
"Vermont",2008,18,NA,0,"Methadone",2.89037175789616,0,NA
"Vermont",2008,15,NA,0,"Other synthetic narcotics",2.70805020110221,0,NA
"Vermont",2008,65,6.5,0,"All Opioids",4.17438726989564,0,1.87180217690159
"Vermont",2009,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2009,29,5.9,0,"Other opioids",3.36729582998647,0,1.77495235091167
"Vermont",2009,13,NA,0,"Methadone",2.56494935746154,0,NA
"Vermont",2009,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Vermont",2009,42,5.9,0,"All Opioids",3.73766961828337,0,1.77495235091167
"Vermont",2010,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2010,29,5.8,0,"Other opioids",3.36729582998647,0,1.75785791755237
"Vermont",2010,NA,NA,NA,"Methadone",NA,NA,NA
"Vermont",2010,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Vermont",2010,29,5.8,0,"All Opioids",3.36729582998647,0,1.75785791755237
"Vermont",2011,NA,NA,NA,"Heroin",NA,NA,NA
"Vermont",2011,34,6.8,0,"Other opioids",3.52636052461616,0,1.91692261218206
"Vermont",2011,14,NA,0,"Methadone",2.63905732961526,0,NA
"Vermont",2011,12,NA,0,"Other synthetic narcotics",2.484906649788,0,NA
"Vermont",2011,60,6.8,0,"All Opioids",4.0943445622221,0,1.91692261218206
"Vermont",2012,10,NA,0,"Heroin",2.30258509299405,0,NA
"Vermont",2012,27,5.4,0,"Other opioids",3.29583686600433,0,1.68639895357023
"Vermont",2012,19,NA,0,"Methadone",2.94443897916644,0,NA
"Vermont",2012,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Vermont",2012,56,5.4,0,"All Opioids",4.02535169073515,0,1.68639895357023
"Vermont",2013,20,4,0,"Heroin",2.99573227355399,0,1.38629436111989
"Vermont",2013,42,8.3,0,"Other opioids",3.73766961828337,0,2.11625551480255
"Vermont",2013,14,NA,0,"Methadone",2.63905732961526,0,NA
"Vermont",2013,18,NA,0,"Other synthetic narcotics",2.89037175789616,0,NA
"Vermont",2013,94,12.3,0,"All Opioids",4.54329478227,0,2.50959926237837
"Vermont",2014,35,6.9,0,"Heroin",3.55534806148941,0,1.93152141160321
"Vermont",2014,26,5.1,0,"Other opioids",3.25809653802148,0,1.62924053973028
"Vermont",2014,NA,NA,NA,"Methadone",NA,NA,NA
"Vermont",2014,23,4.6,0,"Other synthetic narcotics",3.13549421592915,0,1.52605630349505
"Vermont",2014,84,16.6,0,"All Opioids",4.43081679884331,0,2.8094026953625
"Vermont",2015,34,6.7,0,"Heroin",3.52636052461616,0,1.90210752639692
"Vermont",2015,27,5.3,0,"Other opioids",3.29583686600433,0,1.66770682055808
"Vermont",2015,NA,NA,NA,"Methadone",NA,NA,NA
"Vermont",2015,34,6.7,0,"Other synthetic narcotics",3.52636052461616,0,1.90210752639692
"Vermont",2015,95,18.7,0,"All Opioids",4.55387689160054,0,2.92852352386054
"Utah",2000,47,3.1,0,"Heroin",3.85014760171006,0,1.1314021114911
"Utah",2000,107,7.1,0,"Other opioids",4.67282883446191,0,1.96009478404727
"Utah",2000,28,1.8,0,"Methadone",3.3322045101752,0,0.587786664902119
"Utah",2000,12,NA,0,"Other synthetic narcotics",2.484906649788,0,NA
"Utah",2000,194,12,0,"All Opioids",5.26785815906333,0,2.484906649788
"Utah",2001,40,2.6,0,"Heroin",3.68887945411394,0,0.955511445027436
"Utah",2001,104,6.7,0,"Other opioids",4.64439089914137,0,1.90210752639692
"Utah",2001,42,2.7,0,"Methadone",3.73766961828337,0,0.993251773010283
"Utah",2001,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Utah",2001,186,12,0,"All Opioids",5.2257466737132,0,2.484906649788
"Utah",2002,28,1.8,0,"Heroin",3.3322045101752,0,0.587786664902119
"Utah",2002,128,8,0,"Other opioids",4.85203026391962,0,2.07944154167984
"Utah",2002,61,3.8,0,"Methadone",4.11087386417331,0,1.33500106673234
"Utah",2002,13,NA,0,"Other synthetic narcotics",2.56494935746154,0,NA
"Utah",2002,230,13.6,0,"All Opioids",5.4380793089232,0,2.61006979274201
"Utah",2003,32,2,0,"Heroin",3.46573590279973,0,0.693147180559945
"Utah",2003,165,10.2,0.1,"Other opioids",5.10594547390058,-2.30258509299405,2.32238772029023
"Utah",2003,84,5.2,0,"Methadone",4.43081679884331,0,1.64865862558738
"Utah",2003,24,1.5,0,"Other synthetic narcotics",3.17805383034795,0,0.405465108108164
"Utah",2003,305,18.9,0.1,"All Opioids",5.72031177660741,-2.30258509299405,2.9391619220656
"Utah",2004,23,1.4,0,"Heroin",3.13549421592915,0,0.336472236621213
"Utah",2004,155,9.4,0,"Other opioids",5.04342511691925,0,2.24070968927596
"Utah",2004,103,6.2,0,"Methadone",4.63472898822964,0,1.82454929205105
"Utah",2004,12,NA,0,"Other synthetic narcotics",2.484906649788,0,NA
"Utah",2004,293,17,0,"All Opioids",5.68017260901707,0,2.83321334405622
"Utah",2005,44,2.6,0,"Heroin",3.78418963391826,0,0.955511445027436
"Utah",2005,188,11.1,0.1,"Other opioids",5.23644196282995,-2.30258509299405,2.40694510831829
"Utah",2005,117,6.9,0,"Methadone",4.76217393479776,0,1.93152141160321
"Utah",2005,42,2.5,0,"Other synthetic narcotics",3.73766961828337,0,0.916290731874155
"Utah",2005,391,23.1,0.1,"All Opioids",5.96870755998537,-2.30258509299405,3.13983261752775
"Utah",2006,47,2.7,0,"Heroin",3.85014760171006,0,0.993251773010283
"Utah",2006,200,11.5,0.1,"Other opioids",5.29831736654804,-2.30258509299405,2.4423470353692
"Utah",2006,111,6.4,0,"Methadone",4.70953020131233,0,1.85629799036563
"Utah",2006,37,2.1,0,"Other synthetic narcotics",3.61091791264422,0,0.741937344729377
"Utah",2006,395,22.7,0.1,"All Opioids",5.97888576490112,-2.30258509299405,3.12236492448736
"Utah",2007,50,2.8,0,"Heroin",3.91202300542815,0,1.02961941718116
"Utah",2007,251,14.1,0.1,"Other opioids",5.52545293913178,-2.30258509299405,2.64617479738412
"Utah",2007,95,5.3,0,"Methadone",4.55387689160054,0,1.66770682055808
"Utah",2007,35,2,0,"Other synthetic narcotics",3.55534806148941,0,0.693147180559945
"Utah",2007,431,24.2,0.1,"All Opioids",6.06610809010375,-2.30258509299405,3.18635263316264
"Utah",2008,69,3.8,0,"Heroin",4.23410650459726,0,1.33500106673234
"Utah",2008,240,13.1,0.1,"Other opioids",5.48063892334199,-2.30258509299405,2.57261223020711
"Utah",2008,105,5.8,0,"Methadone",4.65396035015752,0,1.75785791755237
"Utah",2008,28,1.5,0,"Other synthetic narcotics",3.3322045101752,0,0.405465108108164
"Utah",2008,442,24.2,0.1,"All Opioids",6.0913098820777,-2.30258509299405,3.18635263316264
"Utah",2009,55,2.9,0,"Heroin",4.00733318523247,0,1.06471073699243
"Utah",2009,268,14.4,0.1,"Other opioids",5.59098698051086,-2.30258509299405,2.66722820658195
"Utah",2009,69,3.7,0,"Methadone",4.23410650459726,0,1.30833281965018
"Utah",2009,62,3.3,0,"Other synthetic narcotics",4.12713438504509,0,1.19392246847243
"Utah",2009,454,24.3,0.1,"All Opioids",6.11809719804135,-2.30258509299405,3.1904763503465
"Utah",2010,57,3,0,"Heroin",4.04305126783455,0,1.09861228866811
"Utah",2010,230,12.2,0.1,"Other opioids",5.4380793089232,-2.30258509299405,2.50143595173921
"Utah",2010,65,3.4,0,"Methadone",4.17438726989564,0,1.22377543162212
"Utah",2010,49,2.6,0,"Other synthetic narcotics",3.89182029811063,0,0.955511445027436
"Utah",2010,401,21.2,0.1,"All Opioids",5.99396142730657,-2.30258509299405,3.05400118167797
"Utah",2011,73,3.8,0,"Heroin",4.29045944114839,0,1.33500106673234
"Utah",2011,288,14.9,0.1,"Other opioids",5.66296048013595,-2.30258509299405,2.70136121295141
"Utah",2011,75,3.9,0,"Methadone",4.31748811353631,0,1.3609765531356
"Utah",2011,59,3,0,"Other synthetic narcotics",4.07753744390572,0,1.09861228866811
"Utah",2011,495,25.6,0.1,"All Opioids",6.20455776256869,-2.30258509299405,3.24259235148552
"Utah",2012,87,4.4,0,"Heroin",4.46590811865458,0,1.48160454092422
"Utah",2012,338,17.2,0.1,"Other opioids",5.82304589548302,-2.30258509299405,2.84490938381941
"Utah",2012,53,2.7,0,"Methadone",3.97029191355212,0,0.993251773010283
"Utah",2012,60,3,0,"Other synthetic narcotics",4.0943445622221,0,1.09861228866811
"Utah",2012,538,27.3,0.1,"All Opioids",6.28785856016178,-2.30258509299405,3.30688670219091
"Utah",2013,124,6.2,0,"Heroin",4.82028156560504,0,1.82454929205105
"Utah",2013,365,18.2,0.1,"Other opioids",5.89989735358249,-2.30258509299405,2.90142159408275
"Utah",2013,61,3,0,"Methadone",4.11087386417331,0,1.09861228866811
"Utah",2013,58,2.9,0,"Other synthetic narcotics",4.06044301054642,0,1.06471073699243
"Utah",2013,608,30.3,0.1,"All Opioids",6.41017488196617,-2.30258509299405,3.41114771251532
"Utah",2014,114,5.6,0,"Heroin",4.7361984483945,0,1.7227665977411
"Utah",2014,378,18.5,0.1,"Other opioids",5.93489419561959,-2.30258509299405,2.91777073208428
"Utah",2014,44,2.2,0,"Methadone",3.78418963391826,0,0.78845736036427
"Utah",2014,69,3.4,0,"Other synthetic narcotics",4.23410650459726,0,1.22377543162212
"Utah",2014,605,29.7,0.1,"All Opioids",6.40522845803084,-2.30258509299405,3.39114704580865
"Utah",2015,130,6.2,0,"Heroin",4.86753445045558,0,1.82454929205105
"Utah",2015,365,17.5,0.1,"Other opioids",5.89989735358249,-2.30258509299405,2.86220088092947
"Utah",2015,45,2.2,0,"Methadone",3.80666248977032,0,0.78845736036427
"Utah",2015,68,3.3,0,"Other synthetic narcotics",4.21950770517611,0,1.19392246847243
"Utah",2015,608,29.2,0.1,"All Opioids",6.41017488196617,-2.30258509299405,3.37416870927424
"Texas",2000,129,0.9,0,"Heroin",4.85981240436167,0,-0.105360515657826
"Texas",2000,161,1.1,0.1,"Other opioids",5.08140436498446,-2.30258509299405,0.0953101798043249
"Texas",2000,60,0.4,0,"Methadone",4.0943445622221,0,-0.916290731874155
"Texas",2000,51,0.3,0,"Other synthetic narcotics",3.93182563272433,0,-1.20397280432594
"Texas",2000,401,2.7,0.1,"All Opioids",5.99396142730657,-2.30258509299405,0.993251773010283
"Texas",2001,182,1.2,0.1,"Heroin",5.2040066870768,-2.30258509299405,0.182321556793955
"Texas",2001,219,1.4,0.1,"Other opioids",5.3890717298165,-2.30258509299405,0.336472236621213
"Texas",2001,94,0.6,0,"Methadone",4.54329478227,0,-0.510825623765991
"Texas",2001,81,0.5,0,"Other synthetic narcotics",4.39444915467244,0,-0.693147180559945
"Texas",2001,576,3.7,0.2,"All Opioids",6.35610766069589,-1.6094379124341,1.30833281965018
"Texas",2002,183,1.2,0.1,"Heroin",5.20948615284142,-2.30258509299405,0.182321556793955
"Texas",2002,315,2,0.1,"Other opioids",5.75257263882563,-2.30258509299405,0.693147180559945
"Texas",2002,137,0.9,0,"Methadone",4.91998092582813,0,-0.105360515657826
"Texas",2002,121,0.8,0,"Other synthetic narcotics",4.79579054559674,0,-0.22314355131421
"Texas",2002,756,4.9,0.2,"All Opioids",6.62804137617953,-1.6094379124341,1.58923520511658
"Texas",2003,194,1.2,0.1,"Heroin",5.26785815906333,-2.30258509299405,0.182321556793955
"Texas",2003,365,2.3,0.1,"Other opioids",5.89989735358249,-2.30258509299405,0.832909122935104
"Texas",2003,159,1,0.1,"Methadone",5.06890420222023,-2.30258509299405,0
"Texas",2003,79,0.5,0,"Other synthetic narcotics",4.36944785246702,0,-0.693147180559945
"Texas",2003,797,5,0.3,"All Opioids",6.68085467879022,-1.20397280432594,1.6094379124341
"Texas",2004,201,1.2,0.1,"Heroin",5.30330490805908,-2.30258509299405,0.182321556793955
"Texas",2004,356,2.2,0.1,"Other opioids",5.87493073085203,-2.30258509299405,0.78845736036427
"Texas",2004,161,1,0.1,"Methadone",5.08140436498446,-2.30258509299405,0
"Texas",2004,95,0.6,0,"Other synthetic narcotics",4.55387689160054,0,-0.510825623765991
"Texas",2004,813,5,0.3,"All Opioids",6.70073110954781,-1.20397280432594,1.6094379124341
